city,hotelName,overallRating,individualReview,individualRating,polarityScore,normalizedPolarityScore,meanPolarityScore
Singapore,"Mandarin Oriental, Singapore (SG Clean)",8.9,"the breakfast was excellent! lots of food variants, European, American, Asian Food etc etc. and it taste absolutely delicious!! I am a FAN of MO!!!
The staffs were very helpful especially Vanessa in the Breakfast Buffet!. We were celebrating our Anniversary, and its our first time there, we usually spend our special occasion in MBS and during our stay with MBS, they always gave us a small cake to celebrate our special occasion, maybe Mandarin Oriental should do that too, although we could always buy our own but a small cake just to show their appreciation will make guests feel more important and welcomed..",10,0.9781,9.8905,8.21427
Singapore,"Mandarin Oriental, Singapore (SG Clean)",8.9,Great service attitude by the staff.. Long queue/wait for checkout was a disappointment..,8.3,0.2023,6.0115,8.21427
Singapore,"Mandarin Oriental, Singapore (SG Clean)",8.9,Attention to detail is excellent with quality staff to back this up.. Nothing came to notice.,10,0.5719,7.8595,8.21427
Singapore,"Mandarin Oriental, Singapore (SG Clean)",8.9,"The view is fantastic! Exactly the same on website .. Bed is too soft , not really comfort to sleep , shower room is too small ..",7.5,0.3747,6.8735,8.21427
Singapore,"Mandarin Oriental, Singapore (SG Clean)",8.9,"Location was superb, easy to get around the town. 
Singapore is a great place to visit.. Only small thing was I prefer firmer pillows. Other than that it was a faultless stay. Looking forward to coming back..",10,0.9337,9.6685,8.21427
Singapore,"Mandarin Oriental, Singapore (SG Clean)",8.9,"Excellent location, impeccable staff, beautiful pool & outdoor area.",10,0.8225,9.1125,8.21427
Singapore,"Mandarin Oriental, Singapore (SG Clean)",8.9,"I love the location of the hotel and the warmth of the staff. Restaurant options are really good, in and out of the hotel. Great gym and pool.. Some rooms could do with a renovation but overall they are very comfortable..",8.3,0.9207,9.6035,8.21427
Singapore,"Mandarin Oriental, Singapore (SG Clean)",8.9,"Even tough the hotel has been providing it’s service for quite a long time, it’s quality has been great for all this years.
Great pool site! Very good gym with a professional staff. 
Will remain my favorite hotel in Southeast Asia.",10,0.9347,9.6735,8.21427
Singapore,"Mandarin Oriental, Singapore (SG Clean)",8.9,"Great location and the view from the property was amazing!
The staff were fabulous.
They even allowed us to shower after checking out and spending the morning sightseeing and before head to the airport.",10,0.9117,9.5585,8.21427
Singapore,"Mandarin Oriental, Singapore (SG Clean)",8.9,everything. nothing.,10,0,5,8.21427
Singapore,"Mandarin Oriental, Singapore (SG Clean)",8.9,Il vostro staff. The flexibility of early and late check in and out. It is very nice when you arrive with a big jetlag. The pool aria fantastic. The staff is always attentif.. Bit expensive...wine.,9.6,0.8439,9.2195,8.21427
Singapore,"Mandarin Oriental, Singapore (SG Clean)",8.9,"Bed and house keeping services are excellent.. But pool service does not meet my expectation.
Kids couldn't use the pool without parent's presence.
My kids wanted to use the pool freely but did't..",7.5,0.2382,6.191,8.21427
Singapore,"YOTEL Singapore Orchard Road (SG Clean, Staycation Approved)",8.6,The bed linen smell of cigarettes otherwise everything is ok.,8,0.296,6.48,7.57157
Singapore,"YOTEL Singapore Orchard Road (SG Clean, Staycation Approved)",8.6,Place is super clean. The staffs were super friendly and the hotel is located conveniently to town area..,10,0.9287,9.6435,7.57157
Singapore,"YOTEL Singapore Orchard Road (SG Clean, Staycation Approved)",8.6,"Location.. It was worth the monies, location wise was fabulous n the staff there was friendly enuf xcept for afew. But i was told by booking.com to pay a different price and was charge differently upon my arrival. Had ask for an explanation but to date there's none. Quite disappointing..",9,0.8544,9.272,7.57157
Singapore,"YOTEL Singapore Orchard Road (SG Clean, Staycation Approved)",8.6,"The suprise for my birthday wish,thanks robots yoshi and Hotel staff.. the bottle of body wash and shampoo need to improve，because is empty..",10,-0.2023,3.9885,7.57157
Singapore,"YOTEL Singapore Orchard Road (SG Clean, Staycation Approved)",8.6,"I like the surrounding areas cos is very lively & there is lots of restaurant, cafe & food court. And lots of shopping mall.. The hotel room housekeeping is three days once. It could be more like everyday if possible..",7,0.8016,9.008,7.57157
Singapore,"YOTEL Singapore Orchard Road (SG Clean, Staycation Approved)",8.6,"Room, it is maximized even the space is small. Loved the view, just that view is from the toilet..didn't expect it lol! So you have to keep your curtains down when doing business :D
All in all, it is a great deal. Breakfast food served is also great..",10,0.9441,9.7205,7.57157
Singapore,"YOTEL Singapore Orchard Road (SG Clean, Staycation Approved)",8.6,Place is amazing. The view and staff is friendly. And the best part is the early check in. That was a plus point..,10,0.9042,9.521,7.57157
Singapore,"YOTEL Singapore Orchard Road (SG Clean, Staycation Approved)",8.6,Cleanliness. The lavatory was choked.,7,-0.4767,2.6165,7.57157
Singapore,"YOTEL Singapore Orchard Road (SG Clean, Staycation Approved)",8.6,"Friendly and helpful staff
Location and cleanliness
Accommodating 
Flexible check in time and arrangements. Strengthening in F&B menu and operation hours.",10,0.8779,9.3895,7.57157
Singapore,"YOTEL Singapore Orchard Road (SG Clean, Staycation Approved)",8.6,Small and cozy room. The location is good and strategically near to town..,10,0.4404,7.202,7.57157
Singapore,"YOTEL Singapore Orchard Road (SG Clean, Staycation Approved)",8.6,The view at night...,8,0,5,7.57157
Singapore,"YOTEL Singapore Orchard Road (SG Clean, Staycation Approved)",8.6,"Nice view from bathroom, compact room but sound proof. Lot of TV channels. No complimentary parking.",10,0.4497,7.2485,7.57157
Singapore,"YOTEL Singapore Orchard Road (SG Clean, Staycation Approved)",8.6,"Room very clean, comfy ...
Location Great .... Breakfast not good.... really not good... no worth buying breakfast ... i think going madonald is even better....",9,0.8214,9.107,7.57157
Singapore,"YOTEL Singapore Orchard Road (SG Clean, Staycation Approved)",8.6,Room is too small for a family. Bed is to soft..,5,0,5,7.57157
Singapore,"YOTEL Singapore Orchard Road (SG Clean, Staycation Approved)",8.6,Great location. Excellent breakfast provided. Staff was super helpful and friendly!. The size of the room and the bathroom could be larger..,9,0.9412,9.706,7.57157
Singapore,"YOTEL Singapore Orchard Road (SG Clean, Staycation Approved)",8.6,i love the breakfast!. the sinking bed.,7,0.6696,8.348,7.57157
Singapore,"YOTEL Singapore Orchard Road (SG Clean, Staycation Approved)",8.6,"Location, cleanliness, automation (less manpower). The bed was a bit too soft,and bathroom ventilation could be stronger.",10,0.3818,6.909,7.57157
Singapore,"YOTEL Singapore Orchard Road (SG Clean, Staycation Approved)",8.6,didnt have the breakfast so no comment. the bed too soft and aircon not cold.,5,-0.4341,2.8295,7.57157
Singapore,"YOTEL Singapore Orchard Road (SG Clean, Staycation Approved)",8.6,"Friendly staff and great location, value for money.. The adjustable bed is not comfortable, small and too soft and thick, i don’t have a good sleep..",7,0.872,9.36,7.57157
Singapore,"YOTEL Singapore Orchard Road (SG Clean, Staycation Approved)",8.6,"I like the bed, the staffs are friendly and clean.
Especially 2 cute robots..",10,0.8932,9.466,7.57157
Singapore,"YOTEL Singapore Orchard Road (SG Clean, Staycation Approved)",8.6,The location was extremely good. Room is abit small? But I feel this is the norm in Singapore.,8,0.4927,7.4635,7.57157
Singapore,"YOTEL Singapore Orchard Road (SG Clean, Staycation Approved)",8.6,"The location. The staff - not the friendliest and rather rude , I must say . Was asking for bathrobes and the reply was simply too unexpected. Imagine a hotel with no bathrobes but have a swimming pool? The staff checked with her seniors , the response was “ sorry , we don’t have bathrobes for the kind of room you booked “ . Could have paid for the bathrobes . What services !!.",6,-0.6804,1.598,7.57157
Singapore,"YOTEL Singapore Orchard Road (SG Clean, Staycation Approved)",8.6,There were ants on the walls...,5,0,5,7.57157
Singapore,"YOTEL Singapore Orchard Road (SG Clean, Staycation Approved)",8.6,"Great view, cozy and clean.",10,0.7783,8.8915,7.57157
Singapore,"YOTEL Singapore Orchard Road (SG Clean, Staycation Approved)",8.6,Everything.,10,0,5,7.57157
Singapore,"YOTEL Singapore Orchard Road (SG Clean, Staycation Approved)",8.6,Paid parking.,6,0,5,7.57157
Singapore,"YOTEL Singapore Orchard Road (SG Clean, Staycation Approved)",8.6,All is good. So far nothing.,10,0.4404,7.202,7.57157
Singapore,"YOTEL Singapore Orchard Road (SG Clean, Staycation Approved)",8.6,Strategic location. Shopping places are very near.. To have a halal kitchen.,9,0,5,7.57157
Singapore,"YOTEL Singapore Orchard Road (SG Clean, Staycation Approved)",8.6,"The location was great. Staff were friendly and always there to help.. The room is really small , good for 2. And it will be good if the room was cleaned daily...since the 2nd night rate is the same as the 1st..",8,0.9281,9.6405,7.57157
Singapore,"YOTEL Singapore Orchard Road (SG Clean, Staycation Approved)",8.6,"Location and clean. Poor sound proof, noise from others outside the door, room very small..",6,-0.1027,4.4865,7.57157
Singapore,"YOTEL Singapore Orchard Road (SG Clean, Staycation Approved)",8.6,"location- within shopping mall and eateries, very attentive and helpfull staff, nice view. size.",9,0.4215,7.1075,7.57157
Singapore,"YOTEL Singapore Orchard Road (SG Clean, Staycation Approved)",8.6,The automatic inclined of bed i love it plus the toilet blinds nice one.. Nothing..,10,0.7906,8.953,7.57157
Singapore,"YOTEL Singapore Orchard Road (SG Clean, Staycation Approved)",8.6,They crew take send us anniversary card and macarons.. The breakfast take away took almost 1hr to be ready..,10,0.3612,6.806,7.57157
Singapore,"YOTEL Singapore Orchard Road (SG Clean, Staycation Approved)",8.6,"Location is good as it is at orchard itself and going anywhere for shoppng or food is a walking distance.. the bed some how is sloping at the sides. you need to be close to the center or you feel gradually sliding of the bed.Space around room is also quite snug, if you have big luggage is quite tight moving around..",8,0.4404,7.202,7.57157
